date,Kp,Ap,F10.7
1973-06-14,253,18,85.2
1973-06-15,220,13,83.1
1973-06-16,207,11,81.5
1973-06-17,263,18,81.0
1973-06-18,323,30,82.5
1973-06-19,357,38,85.1
1973-06-20,260,18,85.3
1973-06-21,127,6,87.4
1973-06-22,50,3,88.9
1973-06-23,170,10,91.0
1973-06-24,340,34,92.9
1973-06-25,133,6,93.6
1973-06-26,93,4,96.3
1973-06-27,93,4,94.8
1973-06-28,260,21,95.2
1973-06-29,363,41,95.1
1973-06-30,323,29,94.1
1973-07-01,267,19,90.9
1973-07-02,200,11,93.1
1973-07-03,153,7,93.5
1973-07-04,93,4,94.9
1973-07-05,73,4,97.9
1973-07-06,60,3,99.4
1973-07-07,53,3,99.9
1973-07-08,207,13,97.6
1973-07-09,157,8,98.6
1973-07-10,107,6,100.5
1973-07-11,123,6,94.0
1973-07-12,133,6,85.4
1973-07-13,167,8,80.3
1973-07-14,167,8,79.5
1973-07-15,333,32,78.7
1973-07-16,210,15,79.5
1973-07-17,117,6,79.1
1973-07-18,120,6,83.6
1973-07-19,187,10,84.1
1973-07-20,177,9,79.5
1973-07-21,107,5,79.4
1973-07-22,110,6,77.6
1973-07-23,223,14,78.6
1973-07-24,127,6,81.6
1973-07-25,173,9,83.8
1973-07-26,343,36,85.0
1973-07-27,323,29,85.5
1973-07-28,230,14,84.2
1973-07-29,263,18,89.5
1973-07-30,267,19,86.1
1973-07-31,287,26,86.6
1973-08-01,207,12,86.9
1973-08-02,227,16,86.8
1973-08-03,133,7,85.0
1973-08-04,140,8,86.2
1973-08-05,160,9,85.1
1973-08-06,203,13,88.8
1973-08-07,167,8,90.8
1973-08-08,170,9,87.5
1973-08-09,103,5,87.1
1973-08-10,93,4,83.4
1973-08-11,73,4,78.9
1973-08-12,87,5,76.3
1973-08-13,187,10,74.7
1973-08-14,167,8,74.1
1973-08-15,87,4,72.6
1973-08-16,60,3,74.1
1973-08-17,37,2,75.0
1973-08-18,90,4,75.3
1973-08-19,127,6,75.4
1973-08-20,150,9,76.8
1973-08-21,117,6,80.4
1973-08-22,173,12,80.4
1973-08-23,283,22,81.8
1973-08-24,377,46,85.3
1973-08-25,317,29,88.9
1973-08-26,260,18,91.2
1973-08-27,307,26,95.1
1973-08-28,313,28,97.5
1973-08-29,273,20,100.8
1973-08-30,220,13,101.3
1973-08-31,183,9,109.6
1973-09-01,97,5,114.9
1973-09-02,123,6,129.2
1973-09-03,120,6,136.5
1973-09-04,217,12,135.0
1973-09-05,233,15,135.1
1973-09-06,170,9,130.9
1973-09-07,153,8,121.7
1973-09-08,150,8,115.7
1973-09-09,300,44,113.1
1973-09-10,287,27,106.7
1973-09-11,193,12,96.8
1973-09-12,137,7,89.5
1973-09-13,153,8,84.6
1973-09-14,77,4,82.9
1973-09-15,193,12,82.6
1973-09-16,213,14,83.9
1973-09-17,173,10,81.8
1973-09-18,140,7,84.6
1973-09-19,63,3,86.6
1973-09-20,197,12,92.0
1973-09-21,233,15,94.9
1973-09-22,220,17,99.5
1973-09-23,420,63,103.9
1973-09-24,320,28,106.2
1973-09-25,293,27,112.7
1973-09-26,280,25,115.5
1973-09-27,153,8,115.9
1973-09-28,87,4,118.1
1973-09-29,90,4,116.5
1973-09-30,73,4,116.5
1973-10-01,107,5,109.0
1973-10-02,323,31,106.1
1973-10-03,360,48,103.5
1973-10-04,180,12,94.9
1973-10-05,157,10,90.6
1973-10-06,197,12,85.9
1973-10-07,110,6,82.2
1973-10-08,123,6,80.1
1973-10-09,140,10,79.1
1973-10-10,273,21,77.0
1973-10-11,200,11,74.9
1973-10-12,227,15,72.0
1973-10-13,243,17,70.5
1973-10-14,150,7,72.7
1973-10-15,97,6,75.7
1973-10-16,307,30,75.6
1973-10-17,320,27,79.5
1973-10-18,283,22,78.3
1973-10-19,263,20,76.7
1973-10-20,270,20,73.4
1973-10-21,357,37,80.0
1973-10-22,267,20,85.0
1973-10-23,123,6,89.9
1973-10-24,147,7,97.6
1973-10-25,110,5,101.0
1973-10-26,57,3,101.0
1973-10-27,70,4,101.7
1973-10-28,250,20,100.7
1973-10-29,487,86,99.1
1973-10-30,310,28,97.4
1973-10-31,230,19,89.5
1973-11-01,80,4,87.0
1973-11-02,150,7,83.9
1973-11-03,97,5,81.1
1973-11-04,230,18,77.4
1973-11-05,220,14,73.9
1973-11-06,170,9,73.2
1973-11-07,303,28,72.1
1973-11-08,190,11,70.4
1973-11-09,207,12,70.4
1973-11-10,153,8,70.7
1973-11-11,120,6,71.2
1973-11-12,77,4,70.7
1973-11-13,180,10,72.6
1973-11-14,150,8,73.8
1973-11-15,170,8,75.0
1973-11-16,177,10,76.2
1973-11-17,243,17,75.3
1973-11-18,243,19,75.5
1973-11-19,80,4,75.4
1973-11-20,120,6,76.8
1973-11-21,267,23,80.7
1973-11-22,117,7,84.7
1973-11-23,143,8,86.5
1973-11-24,253,26,87.0
1973-11-25,373,42,88.0
1973-11-26,253,18,91.8
1973-11-27,223,14,88.8
1973-11-28,130,6,90.7
1973-11-29,103,5,94.9
1973-11-30,87,4,95.7
1973-12-01,70,4,86.9
1973-12-02,43,2,86.3
1973-12-03,97,5,82.7
1973-12-04,307,29,78.6
1973-12-05,230,17,73.6
1973-12-06,177,10,70.9
1973-12-07,150,8,70.4
1973-12-08,140,7,70.9
1973-12-09,280,21,71.2
1973-12-10,130,8,72.3
1973-12-11,157,8,71.9
1973-12-12,90,4,72.5
1973-12-13,93,4,73.1
1973-12-14,110,6,73.8
1973-12-15,150,8,76.6
1973-12-16,70,4,79.7
1973-12-17,117,6,82.1
1973-12-18,50,3,84.9
1973-12-19,187,13,87.8
1973-12-20,323,29,89.9
1973-12-21,347,34,97.6
1973-12-22,303,25,96.7
1973-12-23,257,18,96.0
1973-12-24,83,4,98.1
1973-12-25,63,3,97.6
1973-12-26,87,4,92.9
1973-12-27,120,6,88.6
1973-12-28,193,11,81.7
1973-12-29,270,19,76.4
1973-12-30,237,15,74.1
1973-12-31,257,17,72.0
1974-01-01,250,17,71.5
1974-01-02,187,9,73.2
1974-01-03,203,11,73.3
1974-01-04,207,13,72.5
1974-01-05,227,14,72.1
1974-01-06,193,12,74.7
1974-01-07,43,2,76.0
1974-01-08,160,10,79.7
1974-01-09,147,7,84.9
1974-01-10,220,14,89.2
1974-01-11,117,6,91.0
1974-01-12,97,5,94.6
1974-01-13,107,5,94.8
1974-01-14,153,8,95.7
1974-01-15,220,15,91.8
1974-01-16,237,15,90.0
1974-01-17,230,16,89.2
1974-01-18,283,24,87.1
1974-01-19,173,9,85.8
1974-01-20,227,14,84.4
1974-01-21,237,16,79.7
1974-01-22,100,5,83.5
1974-01-23,83,4,81.0
1974-01-24,73,4,77.8
1974-01-25,390,50,74.1
1974-01-26,357,38,71.5
1974-01-27,343,34,70.7
1974-01-28,253,18,70.8
1974-01-29,290,22,70.7
1974-01-30,273,21,70.8
1974-01-31,263,19,71.3
1974-02-01,207,13,71.8
1974-02-02,203,12,73.1
1974-02-03,167,8,73.1
1974-02-04,130,7,72.9
1974-02-05,153,8,74.0
1974-02-06,137,7,75.4
1974-02-07,183,10,77.4
1974-02-08,103,5,78.8
1974-02-09,77,4,80.8
1974-02-10,203,14,80.5
1974-02-11,317,30,77.5
1974-02-12,357,40,76.5
1974-02-13,273,20,77.3
1974-02-14,203,12,76.3
1974-02-15,77,4,83.7
1974-02-16,130,7,84.7
1974-02-17,203,11,85.9
1974-02-18,17,1,87.5
1974-02-19,73,4,82.7
1974-02-20,183,12,82.2
1974-02-21,290,23,82.2
1974-02-22,193,14,82.2
1974-02-23,377,44,84.2
1974-02-24,307,29,80.9
1974-02-25,340,34,78.6
1974-02-26,320,28,76.2
1974-02-27,310,26,76.4
1974-02-28,320,27,75.8
1974-03-01,263,20,76.4
1974-03-02,260,18,76.5
1974-03-03,263,20,77.1
1974-03-04,177,10,79.0
1974-03-05,260,18,78.6
1974-03-06,267,20,77.5
1974-03-07,203,13,76.0
1974-03-08,243,17,77.0
1974-03-09,333,33,80.2
1974-03-10,327,30,86.1
1974-03-11,333,32,85.9
1974-03-12,240,15,86.2
1974-03-13,157,10,84.5
1974-03-14,233,16,81.9
1974-03-15,60,3,82.9
1974-03-16,323,42,81.8
1974-03-17,147,9,82.7
1974-03-18,47,3,80.2
1974-03-19,40,2,80.0
1974-03-20,220,23,79.6
1974-03-21,440,68,79.1
1974-03-22,360,39,80.0
1974-03-23,367,42,79.8
1974-03-24,347,34,76.6
1974-03-25,317,28,74.3
1974-03-26,277,20,72.6
1974-03-27,270,22,71.8
1974-03-28,257,18,70.4
1974-03-29,343,34,71.5
1974-03-30,273,20,72.1
1974-03-31,293,24,72.9
1974-04-01,237,17,72.1
1974-04-02,223,15,71.3
1974-04-03,357,39,71.6
1974-04-04,330,35,73.3
1974-04-05,253,18,76.3
1974-04-06,297,26,80.0
1974-04-07,243,18,80.2
1974-04-08,210,13,81.1
1974-04-09,237,16,87.8
1974-04-10,320,28,93.5
1974-04-11,227,19,99.8
1974-04-12,60,3,105.6
1974-04-13,147,7,102.8
1974-04-14,113,5,116.3
1974-04-15,67,4,122.9
1974-04-16,70,4,115.0
1974-04-17,117,6,101.8
1974-04-18,383,48,98.0
1974-04-19,353,39,87.5
1974-04-20,393,46,82.3
1974-04-21,347,35,79.5
1974-04-22,340,31,75.3
1974-04-23,323,29,73.9
1974-04-24,243,19,75.0
1974-04-25,270,20,76.5
1974-04-26,263,21,74.9
1974-04-27,253,19,75.3
1974-04-28,287,23,77.9
1974-04-29,260,19,81.6
1974-04-30,240,16,91.7
1974-05-01,150,9,98.5
1974-05-02,257,18,113.1
1974-05-03,263,24,115.5
1974-05-04,347,34,118.0
1974-05-05,350,35,119.7
1974-05-06,127,6,123.0
1974-05-07,187,15,119.3
1974-05-08,190,13,115.8
1974-05-09,187,11,110.0
1974-05-10,47,3,105.1
1974-05-11,93,5,104.3
1974-05-12,80,5,97.1
1974-05-13,87,4,93.5
1974-05-14,173,10,88.2
1974-05-15,323,30,84.9
1974-05-16,313,26,80.3
1974-05-17,357,38,75.8
1974-05-18,297,24,75.2
1974-05-19,263,18,73.0
1974-05-20,260,18,72.5
1974-05-21,267,18,71.9
1974-05-22,283,22,72.2
1974-05-23,297,25,71.5
1974-05-24,363,39,71.6
1974-05-25,223,14,72.4
1974-05-26,200,11,79.6
1974-05-27,217,14,85.1
1974-05-28,173,10,87.4
1974-05-29,153,7,89.4
1974-05-30,240,17,91.3
1974-05-31,317,30,95.1
1974-06-01,313,28,97.9
1974-06-02,260,18,100.1
1974-06-03,267,19,98.9
1974-06-04,173,9,98.2
1974-06-05,130,6,96.5
1974-06-06,120,6,95.0
1974-06-07,57,3,92.8
1974-06-08,123,6,95.0
1974-06-09,133,7,95.1
1974-06-10,233,15,97.0
1974-06-11,320,32,95.3
1974-06-12,310,29,91.7
1974-06-13,280,21,89.8
1974-06-14,260,18,88.1
1974-06-15,357,37,84.7
1974-06-16,243,16,86.2
1974-06-17,240,15,87.2
1974-06-18,180,10,84.4
1974-06-19,207,13,82.8
1974-06-20,260,18,83.8
1974-06-21,137,7,81.4
1974-06-22,163,8,82.3
1974-06-23,147,7,80.2
1974-06-24,170,8,79.1
1974-06-25,123,10,78.8
1974-06-26,373,40,79.6
1974-06-27,407,54,82.4
1974-06-28,313,26,83.0
1974-06-29,267,19,89.4
1974-06-30,237,15,93.1
1974-07-01,187,10,105.4
1974-07-02,207,12,112.7
1974-07-03,173,9,118.5
1974-07-04,323,31,127.8
1974-07-05,463,74,125.6
1974-07-06,513,130,121.5
1974-07-07,237,15,110.9
1974-07-08,343,36,104.7
1974-07-09,233,15,95.5
1974-07-10,273,20,88.2
1974-07-11,227,14,83.1
1974-07-12,283,23,83.3
1974-07-13,213,12,83.3
1974-07-14,270,23,83.3
1974-07-15,190,10,85.5
1974-07-16,173,10,91.3
1974-07-17,163,8,91.0
1974-07-18,123,6,86.5
1974-07-19,133,6,87.1
1974-07-20,193,11,86.7
1974-07-21,160,9,90.1
1974-07-22,143,8,95.3
1974-07-23,473,82,98.5
1974-07-24,407,51,92.1
1974-07-25,283,22,89.5
1974-07-26,267,20,93.1
1974-07-27,297,24,87.9
1974-07-28,237,18,84.5
1974-07-29,213,13,85.2
1974-07-30,160,8,85.9
1974-07-31,127,6,87.4
1974-08-01,120,6,85.1
1974-08-02,233,22,85.2
1974-08-03,343,35,83.0
1974-08-04,267,24,85.8
1974-08-05,280,21,86.5
1974-08-06,270,20,88.0
1974-08-07,280,22,85.8
1974-08-08,233,16,89.4
1974-08-09,237,16,87.5
1974-08-10,240,16,88.3
1974-08-11,190,10,94.4
1974-08-12,107,5,99.4
1974-08-13,120,6,95.2
1974-08-14,93,5,93.2
1974-08-15,87,4,92.1
1974-08-16,117,6,96.6
1974-08-17,110,6,98.8
1974-08-18,173,10,95.1
1974-08-19,367,40,88.8
1974-08-20,390,46,82.6
1974-08-21,367,39,81.2
1974-08-22,363,37,80.6
1974-08-23,357,36,81.0
1974-08-24,297,26,77.4
1974-08-25,217,13,75.7
1974-08-26,150,7,73.8
1974-08-27,260,18,72.7
1974-08-28,267,20,71.8
1974-08-29,323,31,72.4
1974-08-30,233,17,74.2
1974-08-31,273,21,75.6
1974-09-01,293,24,77.8
1974-09-02,330,32,79.4
1974-09-03,250,16,79.2
1974-09-04,257,20,81.0
1974-09-05,250,19,81.5
1974-09-06,217,14,82.2
1974-09-07,207,12,85.4
1974-09-08,150,7,93.4
1974-09-09,107,5,96.0
1974-09-10,127,6,102.0
1974-09-11,90,4,104.6
1974-09-12,100,6,105.6
1974-09-13,233,16,106.8
1974-09-14,153,9,104.1
1974-09-15,350,73,103.6
1974-09-16,420,88,102.0
1974-09-17,67,3,100.3
1974-09-18,200,19,100.0
1974-09-19,337,34,91.7
1974-09-20,347,35,85.9
1974-09-21,347,43,82.7
1974-09-22,297,24,81.0
1974-09-23,240,16,74.6
1974-09-24,293,26,72.8
1974-09-25,313,30,72.8
1974-09-26,363,38,75.4
1974-09-27,297,25,77.0
1974-09-28,233,14,80.7
1974-09-29,240,16,90.7
1974-09-30,280,21,91.5
1974-10-01,313,28,93.1
1974-10-02,307,30,94.6
1974-10-03,200,12,93.4
1974-10-04,167,8,100.5
1974-10-05,170,10,113.3
1974-10-06,177,11,115.0
1974-10-07,117,6,114.5
1974-10-08,170,10,125.2
1974-10-09,357,39,128.9
1974-10-10,180,10,129.3
1974-10-11,123,6,137.5
1974-10-12,230,17,144.1
1974-10-13,480,86,126.6
1974-10-14,283,30,113.2
1974-10-15,383,50,103.7
1974-10-16,443,68,94.9
1974-10-17,393,47,83.8
1974-10-18,377,43,81.0
1974-10-19,327,29,75.2
1974-10-20,370,41,75.5
1974-10-21,180,10,73.9
1974-10-22,230,15,72.6
1974-10-23,97,5,74.0
1974-10-24,347,38,74.7
1974-10-25,287,22,76.9
1974-10-26,323,28,80.7
1974-10-27,297,25,80.0
1974-10-28,310,29,81.6
1974-10-29,260,18,81.6
1974-10-30,203,12,82.7
1974-10-31,143,8,86.7
1974-11-01,113,6,90.2
1974-11-02,97,5,92.0
1974-11-03,110,6,96.2
1974-11-04,60,3,99.5
1974-11-05,103,5,97.6
1974-11-06,173,10,92.3
1974-11-07,150,7,85.6
1974-11-08,230,21,82.0
1974-11-09,343,39,78.9
1974-11-10,173,10,78.4
1974-11-11,353,48,77.3
1974-11-12,457,70,79.1
1974-11-13,357,36,76.1
1974-11-14,320,38,77.7
1974-11-15,177,10,80.0
1974-11-16,247,16,82.5
1974-11-17,220,14,84.6
1974-11-18,160,8,88.5
1974-11-19,223,14,96.0
1974-11-20,283,22,95.6
1974-11-21,297,24,96.2
1974-11-22,263,18,98.7
1974-11-23,247,16,98.1
1974-11-24,303,26,95.9
1974-11-25,263,19,94.5
1974-11-26,247,17,92.2
1974-11-27,170,9,90.8
1974-11-28,113,6,86.6
1974-11-29,57,3,83.8
1974-11-30,33,2,82.0
1974-12-01,110,6,79.7
1974-12-02,233,15,78.7
1974-12-03,237,15,76.7
1974-12-04,157,9,74.7
1974-12-05,127,7,73.2
1974-12-06,90,4,71.9
1974-12-07,160,8,71.1
1974-12-08,217,13,69.6
1974-12-09,377,42,69.6
1974-12-10,270,20,70.4
1974-12-11,277,21,76.2
1974-12-12,260,18,77.9
1974-12-13,273,22,78.0
1974-12-14,197,13,78.2
1974-12-15,230,14,83.2
1974-12-16,137,8,88.3
1974-12-17,253,18,88.3
1974-12-18,320,28,90.3
1974-12-19,317,27,91.9
1974-12-20,280,21,87.3
1974-12-21,273,19,86.0
1974-12-22,223,14,84.4
1974-12-23,247,17,83.0
1974-12-24,227,14,80.1
1974-12-25,180,12,78.9
1974-12-26,203,12,75.8
1974-12-27,280,21,74.3
1974-12-28,210,12,73.7
1974-12-29,200,11,74.1
1974-12-30,113,6,74.5
1974-12-31,217,14,76.1
1975-01-01,150,7,78.0
1975-01-02,67,4,75.8
1975-01-03,150,7,77.1
1975-01-04,340,32,74.4
1975-01-05,320,27,73.7
1975-01-06,273,26,73.8
1975-01-07,323,44,75.7
1975-01-08,343,36,77.7
1975-01-09,153,7,79.9
1975-01-10,117,6,80.5
1975-01-11,87,4,81.2
1975-01-12,83,4,82.4
1975-01-13,340,32,80.4
1975-01-14,343,33,77.7
1975-01-15,237,15,77.4
1975-01-16,280,21,76.5
1975-01-17,327,29,74.7
1975-01-18,283,22,75.8
1975-01-19,187,10,74.1
1975-01-20,187,10,73.8
1975-01-21,127,6,74.5
1975-01-22,133,8,73.6
1975-01-23,203,12,72.7
1975-01-24,180,10,71.0
1975-01-25,93,5,70.3
1975-01-26,87,5,70.5
1975-01-27,217,14,70.1
1975-01-28,193,12,70.7
1975-01-29,133,6,70.4
1975-01-30,140,7,70.5
1975-01-31,230,16,70.1
1975-02-01,360,37,70.8
1975-02-02,290,23,72.3
1975-02-03,200,12,74.3
1975-02-04,187,10,75.4
1975-02-05,253,17,76.5
1975-02-06,170,8,81.1
1975-02-07,237,15,79.4
1975-02-08,150,8,78.8
1975-02-09,173,11,77.1
1975-02-10,360,38,76.7
1975-02-11,350,36,74.8
1975-02-12,357,35,74.9
1975-02-13,317,27,73.7
1975-02-14,310,25,72.0
1975-02-15,283,21,69.7
1975-02-16,330,30,71.4
1975-02-17,233,14,69.3
1975-02-18,233,15,68.3
1975-02-19,197,11,70.0
1975-02-20,157,8,69.5
1975-02-21,173,8,68.9
1975-02-22,150,7,68.3
1975-02-23,313,32,68.3
1975-02-24,243,17,68.6
1975-02-25,267,20,69.4
1975-02-26,153,9,68.8
1975-02-27,97,5,69.4
1975-02-28,207,12,68.6
1975-03-01,280,21,70.7
1975-03-02,190,10,72.4
1975-03-03,200,11,73.4
1975-03-04,163,9,72.8
1975-03-05,330,30,71.3
1975-03-06,277,20,72.4
1975-03-07,60,3,71.9
1975-03-08,23,2,72.5
1975-03-09,110,8,73.8
1975-03-10,470,80,73.3
1975-03-11,397,53,73.0
1975-03-12,357,37,74.2
1975-03-13,303,29,75.6
1975-03-14,320,29,75.0
1975-03-15,273,20,73.4
1975-03-16,297,27,76.0
1975-03-17,217,13,75.3
1975-03-18,243,17,74.2
1975-03-19,183,11,72.9
1975-03-20,230,14,71.9
1975-03-21,57,3,71.2
1975-03-22,117,6,69.3
1975-03-23,193,13,67.6
1975-03-24,213,14,67.4
1975-03-25,150,8,67.5
1975-03-26,240,17,68.6
1975-03-27,307,34,67.3
1975-03-28,353,38,67.8
1975-03-29,283,22,69.0
1975-03-30,187,10,69.0
1975-03-31,217,13,70.5
1975-04-01,137,7,70.2
1975-04-02,110,5,71.2
1975-04-03,130,6,72.2
1975-04-04,153,7,73.0
1975-04-05,177,10,73.7
1975-04-06,220,15,73.7
1975-04-07,270,25,74.3
1975-04-08,327,32,73.6
1975-04-09,403,52,73.4
1975-04-10,350,35,72.4
1975-04-11,340,34,72.3
1975-04-12,300,27,70.8
1975-04-13,303,29,70.7
1975-04-14,270,21,69.7
1975-04-15,147,7,69.7
1975-04-16,120,6,69.2
1975-04-17,97,5,69.6
1975-04-18,123,6,68.3
1975-04-19,110,5,67.5
1975-04-20,240,25,68.0
1975-04-21,257,23,68.2
1975-04-22,237,15,67.8
1975-04-23,303,25,68.7
1975-04-24,253,17,69.3
1975-04-25,150,8,71.6
1975-04-26,170,9,72.1
1975-04-27,93,5,74.4
1975-04-28,50,3,74.8
1975-04-29,40,2,73.2
1975-04-30,113,6,73.4
1975-05-01,123,6,76.3
1975-05-02,250,16,81.1
1975-05-03,267,19,79.6
1975-05-04,220,14,79.6
1975-05-05,337,34,78.4
1975-05-06,327,35,75.9
1975-05-07,280,22,73.6
1975-05-08,220,14,71.9
1975-05-09,240,16,70.6
1975-05-10,240,19,70.1
1975-05-11,33,2,69.8
1975-05-12,53,3,69.6
1975-05-13,120,6,69.1
1975-05-14,213,14,68.7
1975-05-15,50,3,68.0
1975-05-16,290,28,68.5
1975-05-17,217,14,68.3
1975-05-18,160,7,68.7
1975-05-19,203,15,68.9
1975-05-20,260,23,68.6
1975-05-21,203,12,69.7
1975-05-22,197,11,70.8
1975-05-23,157,8,70.6
1975-05-24,110,5,70.6
1975-05-25,207,14,70.2
1975-05-26,217,18,69.0
1975-05-27,193,10,70.5
1975-05-28,97,5,70.6
1975-05-29,197,11,71.0
1975-05-30,127,6,71.0
1975-05-31,70,4,71.1
1975-06-01,250,24,71.4
1975-06-02,313,28,73.0
1975-06-03,210,12,70.8
1975-06-04,200,11,70.4
1975-06-05,213,12,69.3
1975-06-06,203,11,68.2
1975-06-07,130,6,68.1
1975-06-08,73,4,67.5
1975-06-09,103,5,67.7
1975-06-10,73,4,68.8
1975-06-11,223,14,68.1
1975-06-12,313,27,68.4
1975-06-13,233,14,67.9
1975-06-14,163,8,68.5
1975-06-15,210,13,68.9
1975-06-16,257,17,71.4
1975-06-17,203,12,70.2
1975-06-18,203,12,70.2
1975-06-19,207,12,71.0
1975-06-20,123,6,72.5
1975-06-21,173,9,68.7
1975-06-22,107,5,69.9
1975-06-23,77,4,72.9
1975-06-24,43,3,75.9
1975-06-25,93,4,77.7
1975-06-26,107,5,79.8
1975-06-27,73,4,81.5
1975-06-28,90,4,80.7
1975-06-29,270,26,79.4
1975-06-30,277,22,78.8
1975-07-01,197,12,78.7
1975-07-02,127,6,76.8
1975-07-03,150,7,77.1
1975-07-04,127,6,76.8
1975-07-05,97,5,76.8
1975-07-06,113,6,76.1
1975-07-07,203,12,74.1
1975-07-08,333,37,74.0
1975-07-09,310,35,73.3
1975-07-10,243,17,73.0
1975-07-11,237,18,77.6
1975-07-12,113,5,82.7
1975-07-13,173,10,88.5
1975-07-14,220,13,89.0
1975-07-15,237,15,85.6
1975-07-16,210,12,83.6
1975-07-17,227,14,81.2
1975-07-18,233,15,82.8
1975-07-19,177,9,81.9
1975-07-20,143,6,83.3
1975-07-21,127,6,83.1
1975-07-22,130,6,82.7
1975-07-23,117,6,82.0
1975-07-24,127,6,79.3
1975-07-25,330,33,79.8
1975-07-26,273,19,80.0
1975-07-27,197,11,78.5
1975-07-28,177,10,76.5
1975-07-29,87,4,75.5
1975-07-30,103,5,78.9
1975-07-31,90,5,81.9
1975-08-01,163,9,91.6
1975-08-02,147,7,95.4
1975-08-03,93,5,97.0
1975-08-04,123,6,104.6
1975-08-05,323,29,107.9
1975-08-06,123,7,120.0
1975-08-07,93,5,123.2
1975-08-08,193,14,123.7
1975-08-09,223,15,115.9
1975-08-10,213,15,116.5
1975-08-11,133,7,107.3
1975-08-12,70,4,104.5
1975-08-13,107,5,98.0
1975-08-14,230,16,90.9
1975-08-15,257,18,86.0
1975-08-16,107,5,82.8
1975-08-17,180,9,79.0
1975-08-18,117,6,76.4
1975-08-19,80,4,76.7
1975-08-20,190,15,77.2
1975-08-21,243,17,80.0
1975-08-22,207,12,78.5
1975-08-23,167,10,76.8
1975-08-24,117,6,77.0
1975-08-25,177,9,80.6
1975-08-26,103,5,81.3
1975-08-27,97,6,83.6
1975-08-28,107,5,83.3
1975-08-29,310,27,84.7
1975-08-30,210,14,86.2
1975-08-31,140,6,86.7
1975-09-01,143,7,87.0
1975-09-02,130,6,87.9
1975-09-03,60,3,87.8
1975-09-04,47,3,92.8
1975-09-05,80,4,94.4
1975-09-06,213,13,94.0
1975-09-07,137,7,91.1
1975-09-08,133,6,88.5
1975-09-09,290,24,84.3
1975-09-10,303,26,82.5
1975-09-11,313,26,81.1
1975-09-12,253,19,78.2
1975-09-13,230,17,75.2
1975-09-14,193,13,74.2
1975-09-15,143,8,74.1
1975-09-16,113,6,74.3
1975-09-17,203,13,74.8
1975-09-18,230,14,76.2
1975-09-19,160,8,76.2
1975-09-20,143,7,76.5
1975-09-21,110,6,76.7
1975-09-22,77,4,75.3
1975-09-23,77,4,76.1
1975-09-24,33,2,76.8
1975-09-25,50,3,76.7
1975-09-26,223,14,76.7
1975-09-27,223,14,75.7
1975-09-28,157,8,76.1
1975-09-29,97,5,75.9
1975-09-30,43,2,75.8
1975-10-01,117,6,76.4
1975-10-02,47,2,78.1
1975-10-03,170,11,78.4
1975-10-04,147,9,76.3
1975-10-05,120,6,76.1
1975-10-06,300,25,75.1
1975-10-07,357,38,74.3
1975-10-08,380,45,74.0
1975-10-09,360,37,75.4
1975-10-10,290,24,74.3
1975-10-11,153,8,73.3
1975-10-12,207,12,74.8
1975-10-13,147,7,79.0
1975-10-14,170,9,80.0
1975-10-15,93,5,80.3
1975-10-16,180,10,78.5
1975-10-17,157,8,78.9
1975-10-18,93,4,79.2
1975-10-19,63,3,78.0
1975-10-20,97,5,77.1
1975-10-21,110,6,75.7
1975-10-22,123,6,74.2
1975-10-23,120,7,74.3
1975-10-24,87,4,72.7
1975-10-25,67,4,72.1
1975-10-26,107,5,71.9
1975-10-27,90,5,72.1
1975-10-28,153,9,71.7
1975-10-29,173,12,70.8
1975-10-30,173,9,70.2
1975-10-31,233,19,69.9
1975-11-01,133,7,70.4
1975-11-02,310,36,71.4
1975-11-03,447,65,73.0
1975-11-04,367,41,75.4
1975-11-05,280,22,78.9
1975-11-06,180,11,80.1
1975-11-07,190,10,80.5
1975-11-08,143,7,80.9
1975-11-09,333,37,78.8
1975-11-10,240,20,78.9
1975-11-11,220,13,78.6
1975-11-12,170,9,79.9
1975-11-13,70,4,79.2
1975-11-14,60,3,82.7
1975-11-15,80,4,83.7
1975-11-16,120,6,87.6
1975-11-17,220,17,88.9
1975-11-18,133,7,90.8
1975-11-19,153,8,93.0
1975-11-20,167,9,90.9
1975-11-21,243,18,86.6
1975-11-22,373,50,81.5
1975-11-23,130,8,77.2
1975-11-24,190,13,74.7
1975-11-25,233,15,73.7
1975-11-26,190,14,71.9
1975-11-27,113,5,70.7
1975-11-28,173,9,70.4
1975-11-29,310,29,70.9
1975-11-30,357,36,70.6
1975-12-01,347,32,72.1
1975-12-02,317,27,74.8
1975-12-03,213,12,74.3
1975-12-04,213,13,74.1
1975-12-05,173,8,77.4
1975-12-06,140,7,75.8
1975-12-07,77,4,73.7
1975-12-08,250,18,76.0
1975-12-09,217,16,73.3
1975-12-10,123,8,73.3
1975-12-11,110,5,74.3
1975-12-12,50,3,73.4
1975-12-13,50,3,72.8
1975-12-14,120,6,71.8
1975-12-15,167,9,71.8
1975-12-16,230,14,70.5
1975-12-17,163,9,70.5
1975-12-18,137,6,69.6
1975-12-19,113,6,69.1
1975-12-20,50,3,69.7
1975-12-21,157,9,69.0
1975-12-22,193,10,68.9
1975-12-23,147,7,69.6
1975-12-24,47,2,71.4
1975-12-25,260,18,71.0
1975-12-26,350,34,71.8
1975-12-27,323,31,72.5
1975-12-28,220,15,71.5
1975-12-29,240,15,72.5
1975-12-30,200,11,71.9
1975-12-31,130,7,72.1
1976-01-01,90,4,72.1
